% Magic Creature Cards
% UNH/UNG/pHHO Removed
% Source: AllCards-x.json @ mtgjson.com
% 
% Machine Learning Project - Sam Cumings / David Burks
% Set Downloaded 15.10.25

@RELATION CMC

@ATTRIBUTE Id NUMERIC
@ATTRIBUTE cmc NUMERIC
@ATTRIBUTE power NUMERIC
@ATTRIBUTE toughness NUMERIC
@ATTRIBUTE isRed NUMERIC
@ATTRIBUTE isBlue NUMERIC
@ATTRIBUTE isGreen NUMERIC
@ATTRIBUTE isBlack NUMERIC
@ATTRIBUTE isWhite NUMERIC
@ATTRIBUTE isColorless NUMERIC
@ATTRIBUTE isVanilla NUMERIC
@ATTRIBUTE isFlying NUMERIC
@ATTRIBUTE isTrample NUMERIC
@ATTRIBUTE isMorph NUMERIC
@ATTRIBUTE isHaste NUMERIC
@ATTRIBUTE isStrike NUMERIC
@DATA
416,5,6,2,0,0,1,0,0,0,0,0,0,0,0,0
417,6,5,6,0,1,0,0,0,0,0,1,0,0,0,0
418,6,4,3,0,0,1,0,0,0,0,0,1,0,0,0
419,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0
420,4,2,2,1,0,0,1,0,0,0,1,0,0,0,0
421,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0
422,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0
424,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
425,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0
426,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
427,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1
428,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0
429,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
430,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
431,4,0,6,0,0,0,0,0,1,0,0,0,0,0,0
432,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0
433,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0
434,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
435,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
436,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
437,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0
438,5,4,3,0,0,0,0,1,0,0,0,0,0,0,0
439,4,5,6,0,1,0,0,0,0,0,1,0,0,0,0
440,5,2,3,0,0,0,0,1,0,0,1,0,0,0,0
441,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0
442,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
443,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0
444,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0
445,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
446,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
447,4,4,3,0,0,0,0,0,1,0,1,0,0,0,0
448,6,3,2,1,0,0,0,0,0,0,1,0,0,0,0
449,5,5,5,1,1,1,1,1,0,0,0,0,0,0,0
450,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
451,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
452,4,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0
453,3,2,3,0,1,1,0,1,0,0,1,0,0,0,0
454,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
455,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0
456,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0
457,6,4,4,0,1,0,0,0,0,0,0,0,0,0,0
458,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0
459,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0
460,6,4,4,0,0,0,1,0,0,0,0,0,0,0,0
461,7,4,7,0,0,0,0,0,1,0,0,0,0,0,0
462,6,5,5,1,0,0,0,0,0,0,1,0,0,0,0
463,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
464,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
465,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0
466,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
467,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0
468,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
469,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
470,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
471,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0
472,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
473,9,6,6,1,0,0,0,0,0,0,1,0,0,0,0
474,15,15,15,0,0,0,0,0,1,0,1,0,0,0,0
475,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0
476,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0
477,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
478,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
479,6,3,5,0,0,0,0,1,0,0,0,0,0,0,0
480,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
481,5,4,4,1,0,1,0,1,0,0,0,0,0,0,0
482,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
483,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0
484,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
485,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
486,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
487,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
488,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0
489,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1
490,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0
491,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
492,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0
493,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
494,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
495,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
496,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0
497,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0
498,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
499,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
500,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0
501,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
502,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1
503,4,5,4,0,0,0,1,0,0,0,1,0,0,0,0
504,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0
505,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
506,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0
507,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
508,5,4,4,1,0,0,0,0,0,0,1,0,0,0,0
509,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
510,4,2,2,1,0,0,0,0,0,0,0,0,0,1,0
511,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
512,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
513,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
514,6,4,4,1,0,1,0,0,0,0,0,0,0,0,1
515,5,7,7,0,1,0,0,0,0,0,0,1,0,0,0
517,8,6,6,1,0,0,0,0,0,0,0,0,0,0,0
518,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
519,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
520,5,4,4,0,0,0,0,1,0,0,1,0,0,0,0
521,7,3,5,1,1,0,0,0,0,0,1,0,0,0,0
522,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
523,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
524,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0
525,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
526,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0
527,4,3,4,1,1,0,0,1,0,0,1,0,0,0,0
528,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
529,5,4,4,0,0,0,1,0,0,0,0,0,0,0,0
530,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0
531,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0
532,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0
534,8,6,5,0,0,1,0,0,0,0,0,0,0,0,0
535,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0
536,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
537,4,3,4,0,0,0,0,0,1,0,0,1,0,0,0
538,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
539,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0
540,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
541,4,3,4,0,0,1,0,0,0,0,0,1,0,0,0
542,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0
543,4,3,3,1,0,0,0,0,0,0,0,0,0,0,1
544,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0
545,3,5,3,1,0,0,1,0,0,0,1,0,0,0,0
546,3,0,3,1,1,0,0,0,0,0,0,0,0,1,0
547,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0
548,4,3,3,0,0,1,0,0,0,0,0,1,0,0,0
549,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0
550,4,4,4,0,0,0,0,1,0,0,1,0,0,0,0
551,8,4,9,0,0,0,0,1,0,0,1,0,0,0,0
552,8,7,6,0,1,0,0,0,0,0,0,0,0,0,0
554,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
555,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
556,7,4,6,0,0,0,0,1,0,0,1,0,0,0,0
557,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
558,5,2,3,0,0,0,1,0,0,0,0,0,0,0,1
559,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
560,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0
561,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
562,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0
563,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0
564,5,4,4,0,0,0,1,0,0,0,1,0,0,0,0
565,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
566,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
567,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
568,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0
569,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
570,5,3,3,1,0,0,0,0,0,0,0,0,0,0,1
571,5,3,3,0,1,0,0,0,0,0,1,0,0,0,0
572,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
573,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
574,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0
575,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
576,7,6,6,0,0,0,1,0,0,0,1,0,0,0,0
577,4,2,2,0,0,0,1,0,0,0,0,0,1,0,0
578,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0
579,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0
580,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
581,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
582,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0
583,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
584,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
585,6,4,5,1,0,0,0,0,0,0,0,0,0,0,0
586,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
587,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
588,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0
589,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
590,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
591,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0
592,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0
593,5,3,3,0,0,0,0,1,0,0,1,0,0,0,0
594,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0
595,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
596,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
597,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1
598,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
599,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0
600,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0
601,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0
602,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0
603,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
604,5,1,5,0,0,0,0,1,0,0,1,0,1,0,0
605,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
606,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
607,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
608,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
609,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
610,6,3,4,0,0,1,0,1,0,0,0,0,0,0,0
611,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
612,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0
613,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
614,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
615,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0
616,5,3,3,0,0,0,0,1,0,0,1,0,0,0,0
617,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0
618,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0
619,7,6,6,0,1,0,0,0,0,0,1,0,0,0,0
620,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
621,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0
622,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
623,5,10,10,0,0,0,0,0,1,0,0,0,0,0,0
624,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0
625,7,6,6,0,0,0,1,0,0,0,0,1,0,0,0
627,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0
628,8,8,8,0,0,1,0,0,0,0,0,1,0,0,0
629,5,5,4,0,0,0,1,0,0,0,1,0,0,0,0
630,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
631,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
632,4,3,3,1,0,0,0,0,0,0,0,0,0,0,1
633,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
634,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0
635,6,4,4,0,0,0,1,0,0,0,0,0,0,0,1
636,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0
637,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
638,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
639,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
640,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
641,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
642,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
643,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
644,4,3,5,0,0,1,0,0,0,0,0,0,0,0,0
645,8,7,6,0,0,1,0,0,0,1,0,0,0,0,0
646,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0
647,4,3,1,1,0,0,0,0,0,0,0,0,1,0,1
648,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0
649,4,5,4,1,0,0,1,1,0,0,1,0,0,0,0
650,7,5,5,1,0,0,0,0,0,0,1,0,0,0,0
651,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
652,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0
653,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
654,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
655,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0
656,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
657,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
658,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
659,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0
660,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
661,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
662,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
663,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0
664,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0
665,5,4,2,0,0,0,1,0,0,0,0,0,1,0,0
666,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
667,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
668,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0
669,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
670,6,6,4,0,0,1,0,0,0,0,0,0,0,0,0
671,4,3,3,1,0,0,0,0,0,0,1,0,0,0,0
672,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
673,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1
674,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0
675,5,2,3.5,0,0,1,0,0,0,0,0,0,0,0,0
676,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0
677,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0
678,5,2,4,0,0,0,0,1,0,0,0,0,0,0,0
679,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0
680,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
681,6,3,4,0,0,1,0,0,0,0,0,0,0,0,0
682,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0
683,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
684,6,6,3,0,0,0,1,0,0,0,0,0,0,0,0
685,3,1,3,1,1,0,0,0,0,0,1,0,0,0,0
686,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
687,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
688,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0
689,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0
690,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1
691,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0
692,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
693,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0
694,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0
695,4,6,6,0,0,1,1,0,0,0,0,0,0,0,0
696,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
697,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0
698,6,8,5,0,0,1,0,0,0,0,0,1,0,0,0
699,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
700,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
701,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0
702,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0
704,7,4,4,0,1,0,1,0,0,0,0,0,0,0,1
705,6,3,6,0,0,1,0,0,0,0,0,0,0,0,0
706,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0
707,4,3,2,0,1,0,0,0,0,0,1,0,0,0,0
708,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0
710,6,4,3,0,0,1,0,1,0,0,0,0,0,0,1
711,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
712,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0
713,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0
714,4,2,3,0,1,0,1,0,0,0,0,0,0,0,0
715,5,3,4,0,0,1,0,0,0,0,0,0,1,0,0
716,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0
717,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
718,5,2,2,0,1,0,0,0,0,0,1,0,0,0,0
719,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
720,5,2,2,0,0,0,0,0,1,0,0,0,0,0,1
721,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0
722,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
723,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0
725,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
726,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
727,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
728,5,5,4,0,1,0,0,0,0,1,0,0,0,0,0
729,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0
730,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
731,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0
732,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
733,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
734,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
735,6,4,4,0,0,0,1,0,0,0,0,0,0,0,0
736,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
737,6,4,3,0,1,0,1,0,0,0,0,0,0,0,0
738,9,6,6,1,0,0,0,0,0,0,1,0,0,0,0
739,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0
740,5,2,6,0,0,0,1,0,0,0,0,0,0,0,0
741,3,2,3,0,0,0,0,0,1,0,0,0,0,0,1
742,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0
743,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
744,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
745,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0
746,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0
747,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
748,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0
749,7,5,5,1,0,0,0,0,0,0,0,0,0,1,0
750,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
751,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0
752,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0
753,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0
754,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0
755,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0
756,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
757,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
758,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0
759,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0
760,6,3,3,1,0,0,0,0,0,0,0,0,1,0,1
761,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0
762,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
763,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0
764,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
765,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
766,4,4,4,0,0,0,1,0,0,0,1,0,0,0,0
767,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
768,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
769,7,5,5,0,1,0,0,0,0,0,1,0,0,0,0
770,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0
771,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
772,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
773,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
774,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
775,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
776,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
777,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0
778,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0
779,4,1,7,0,0,0,0,1,0,1,0,0,0,0,0
780,6,5,5,1,1,0,0,0,0,0,1,0,0,0,0
781,5,5,4,1,0,0,1,0,0,0,1,0,0,0,0
782,7,6,5,1,0,0,1,0,0,1,0,0,0,0,0
783,4,1,5,0,0,0,0,1,0,0,1,0,0,0,0
784,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1
785,4,4,5,0,1,0,0,0,0,0,0,0,0,0,0
786,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
787,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0
788,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0
789,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
790,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0
791,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
793,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
794,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
795,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
796,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
797,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0
798,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0
800,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
801,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
802,4,3,2,0,0,1,0,0,0,0,0,0,0,0,1
803,5,3,4,0,0,1,0,0,0,0,0,1,1,0,0
804,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0
805,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0
806,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
807,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0
808,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
809,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
810,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
811,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
812,5,4,6,0,0,1,0,0,0,0,0,0,0,0,0
813,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
814,6,3,2,0,0,0,0,1,0,0,1,0,0,0,1
815,3,5,5,0,1,0,0,0,0,0,1,0,0,0,0
816,4,2,3,0,0,0,0,1,0,0,1,0,0,0,0
817,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
818,4,5,5,0,0,1,0,0,0,0,0,0,0,0,0
819,4,3,2,0,1,0,0,1,0,0,1,0,0,0,0
820,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
821,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
822,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0
823,5,5,4,0,0,0,1,0,0,0,1,0,0,0,0
824,6,6,6,0,0,0,1,0,0,0,0,0,0,0,0
825,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0
826,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
827,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0
828,5,3,3,1,0,0,0,0,0,0,0,0,0,1,0
829,5,3,3,0,1,0,0,0,0,0,1,0,0,0,0
830,6,3,4,0,1,0,0,0,0,0,1,0,0,0,0
831,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
832,5,4,4,0,1,0,0,0,0,0,1,0,0,0,0
833,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
834,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
835,6,4,4,1,0,0,0,0,0,0,1,0,0,0,0
836,4,2,3,0,0,0,0,1,0,0,0,0,0,0,1
837,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
838,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0
839,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
840,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0
841,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
842,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
843,5,3,5,0,0,0,0,1,0,0,0,0,0,0,0
844,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0
845,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
846,3,2,2,0,0,1,0,0,0,0,0,0,0,0,1
